ANO,MÊS,LOCALIZAÇÃO,PRODUTO,PRODUÇÃO,REGIÃO
2017-01-01,OUT,NÃO SE APLICA,LGN,"39901,36",NORDESTE
2017-01-01,SET,NÃO SE APLICA,LGN,"39293,623999999996",NORDESTE
2018-01-01,ABR,NÃO SE APLICA,LGN,"36733,893",NORDESTE
2018-01-01,AGO,NÃO SE APLICA,LGN,"37067,782",NORDESTE
2018-01-01,DEZ,NÃO SE APLICA,LGN,"37194,42",NORDESTE
2018-01-01,FEV,NÃO SE APLICA,LGN,"35796,12",NORDESTE
2018-01-01,JAN,NÃO SE APLICA,LGN,"38351,831",NORDESTE
2018-01-01,JUL,NÃO SE APLICA,LGN,"36728,208",NORDESTE
2018-01-01,JUN,NÃO SE APLICA,LGN,"34448,782999999996",NORDESTE
2018-01-01,MAI,NÃO SE APLICA,LGN,"36935,263999999996",NORDESTE
2018-01-01,MAR,NÃO SE APLICA,LGN,"37704,861",NORDESTE
2018-01-01,NOV,NÃO SE APLICA,LGN,"36091,722",NORDESTE
2018-01-01,OUT,NÃO SE APLICA,LGN,"35935,564",NORDESTE
2018-01-01,SET,NÃO SE APLICA,LGN,"34689,809",NORDESTE
2019-01-01,ABR,NÃO SE APLICA,LGN,"32360,072",NORDESTE
2019-01-01,AGO,NÃO SE APLICA,LGN,"30765,313",NORDESTE
2019-01-01,DEZ,NÃO SE APLICA,LGN,"31409,429",NORDESTE
2019-01-01,FEV,NÃO SE APLICA,LGN,"31938,663",NORDESTE
2019-01-01,JAN,NÃO SE APLICA,LGN,"37745,112",NORDESTE
2019-01-01,JUL,NÃO SE APLICA,LGN,"32292,894",NORDESTE
2019-01-01,JUN,NÃO SE APLICA,LGN,"31976,290999999997",NORDESTE
2019-01-01,MAI,NÃO SE APLICA,LGN,"33772,434",NORDESTE
2019-01-01,MAR,NÃO SE APLICA,LGN,"35555,09",NORDESTE
2019-01-01,NOV,NÃO SE APLICA,LGN,"28711,520999999997",NORDESTE
2019-01-01,OUT,NÃO SE APLICA,LGN,"29950,346999999998",NORDESTE
2019-01-01,SET,NÃO SE APLICA,LGN,"27506,489999999998",NORDESTE
2020-01-01,ABR,NÃO SE APLICA,LGN,"19968,544",NORDESTE
2020-01-01,AGO,NÃO SE APLICA,LGN,"22138,084",NORDESTE
2020-01-01,DEZ,NÃO SE APLICA,LGN,"16516,924",NORDESTE
2020-01-01,FEV,NÃO SE APLICA,LGN,"29168,756",NORDESTE
2020-01-01,JAN,NÃO SE APLICA,LGN,"31440,517",NORDESTE
2020-01-01,JUL,NÃO SE APLICA,LGN,"22326,642",NORDESTE
2020-01-01,JUN,NÃO SE APLICA,LGN,"21396,217",NORDESTE
2020-01-01,MAI,NÃO SE APLICA,LGN,"21439,717",NORDESTE
2020-01-01,MAR,NÃO SE APLICA,LGN,"30041,0",NORDESTE
2020-01-01,NOV,NÃO SE APLICA,LGN,"15545,948",NORDESTE
2020-01-01,OUT,NÃO SE APLICA,LGN,"21120,866",NORDESTE
2020-01-01,SET,NÃO SE APLICA,LGN,"20762,616",NORDESTE
2021-01-01,ABR,NÃO SE APLICA,LGN,"19295,337",NORDESTE
2021-01-01,AGO,NÃO SE APLICA,LGN,"18736,471",NORDESTE
2021-01-01,DEZ,NÃO SE APLICA,LGN,"20507,978000000003",NORDESTE
2021-01-01,FEV,NÃO SE APLICA,LGN,"19627,215",NORDESTE
2021-01-01,JAN,NÃO SE APLICA,LGN,"21802,96",NORDESTE
2021-01-01,JUL,NÃO SE APLICA,LGN,"20278,033",NORDESTE
2021-01-01,JUN,NÃO SE APLICA,LGN,"18597,595",NORDESTE
2021-01-01,MAI,NÃO SE APLICA,LGN,"20968,535",NORDESTE
2021-01-01,MAR,NÃO SE APLICA,LGN,"21454,074",NORDESTE
2021-01-01,NOV,NÃO SE APLICA,LGN,"18520,593",NORDESTE
2021-01-01,OUT,NÃO SE APLICA,LGN,"16388,571",NORDESTE
2021-01-01,SET,NÃO SE APLICA,LGN,"17529,981",NORDESTE
2022-01-01,ABR,NÃO SE APLICA,LGN,"12814,737",NORDESTE
2022-01-01,AGO,NÃO SE APLICA,LGN,"14380,617999999999",NORDESTE
2022-01-01,DEZ,NÃO SE APLICA,LGN,"14008,288",NORDESTE
2022-01-01,FEV,NÃO SE APLICA,LGN,"11775,437",NORDESTE
2022-01-01,JAN,NÃO SE APLICA,LGN,"16715,504",NORDESTE
2022-01-01,JUL,NÃO SE APLICA,LGN,"14059,454",NORDESTE
2022-01-01,JUN,NÃO SE APLICA,LGN,"13898,689999999999",NORDESTE
2022-01-01,MAI,NÃO SE APLICA,LGN,"13696,989",NORDESTE
2022-01-01,MAR,NÃO SE APLICA,LGN,"12643,045",NORDESTE
2022-01-01,NOV,NÃO SE APLICA,LGN,"13864,39",NORDESTE
2022-01-01,OUT,NÃO SE APLICA,LGN,"14175,216",NORDESTE
2022-01-01,SET,NÃO SE APLICA,LGN,"13671,869999999999",NORDESTE
2023-01-01,ABR,NÃO SE APLICA,LGN,"13958,068000000001",NORDESTE
2023-01-01,AGO,NÃO SE APLICA,LGN,"12892,1175",NORDESTE
2023-01-01,FEV,NÃO SE APLICA,LGN,"10180,075",NORDESTE
2023-01-01,JAN,NÃO SE APLICA,LGN,"12015,382",NORDESTE
2023-01-01,JUL,NÃO SE APLICA,LGN,"13590,021100000002",NORDESTE
2023-01-01,JUN,NÃO SE APLICA,LGN,"13424,2822",NORDESTE
2023-01-01,MAI,NÃO SE APLICA,LGN,"16641,75",NORDESTE
2023-01-01,MAR,NÃO SE APLICA,LGN,"2978,8979999999997",NORDESTE
2023-01-01,SET,NÃO SE APLICA,LGN,"12058,284",NORDESTE
1997-01-01,ABR,NÃO SE APLICA,LGN,"20951,0",SERGIPE
1997-01-01,AGO,NÃO SE APLICA,LGN,"24698,0",SERGIPE
1997-01-01,DEZ,NÃO SE APLICA,LGN,"23230,0",SERGIPE
1997-01-01,FEV,NÃO SE APLICA,LGN,"19007,0",SERGIPE
1997-01-01,JAN,NÃO SE APLICA,LGN,"18978,0",SERGIPE
1997-01-01,JUL,NÃO SE APLICA,LGN,"23232,0",SERGIPE
1997-01-01,JUN,NÃO SE APLICA,LGN,"22449,0",SERGIPE
1997-01-01,MAI,NÃO SE APLICA,LGN,"24757,0",SERGIPE
1997-01-01,MAR,NÃO SE APLICA,LGN,"19807,0",SERGIPE
1997-01-01,NOV,NÃO SE APLICA,LGN,"22027,0",SERGIPE
1997-01-01,OUT,NÃO SE APLICA,LGN,"21890,0",SERGIPE
1997-01-01,SET,NÃO SE APLICA,LGN,"22749,0",SERGIPE
1998-01-01,ABR,NÃO SE APLICA,LGN,"131778,0699",SERGIPE
1998-01-01,AGO,NÃO SE APLICA,LGN,"155346,0346",SERGIPE
1998-01-01,DEZ,NÃO SE APLICA,LGN,"146112,5752",SERGIPE
1998-01-01,FEV,NÃO SE APLICA,LGN,"119550,6551",SERGIPE
1998-01-01,JAN,NÃO SE APLICA,LGN,"119368,2502",SERGIPE
1998-01-01,JUL,NÃO SE APLICA,LGN,"146125,1549",SERGIPE
1998-01-01,JUN,NÃO SE APLICA,LGN,"141200,2239",SERGIPE
1998-01-01,MAI,NÃO SE APLICA,LGN,"155717,1341",SERGIPE
1998-01-01,MAR,NÃO SE APLICA,LGN,"124582,513",SERGIPE
1998-01-01,NOV,NÃO SE APLICA,LGN,"138545,9188",SERGIPE
1998-01-01,OUT,NÃO SE APLICA,LGN,"137684,2132",SERGIPE
1998-01-01,SET,NÃO SE APLICA,LGN,"143087,1706",SERGIPE
1999-01-01,ABR,NÃO SE APLICA,LGN,"24546,0",SERGIPE
1999-01-01,AGO,NÃO SE APLICA,LGN,"23247,0",SERGIPE
1999-01-01,DEZ,NÃO SE APLICA,LGN,"24640,0",SERGIPE
1999-01-01,FEV,NÃO SE APLICA,LGN,"22448,0",SERGIPE
1999-01-01,JAN,NÃO SE APLICA,LGN,"24629,0",SERGIPE
1999-01-01,JUL,NÃO SE APLICA,LGN,"22323,0",SERGIPE
1999-01-01,JUN,NÃO SE APLICA,LGN,"24653,0",SERGIPE
1999-01-01,MAI,NÃO SE APLICA,LGN,"25678,0",SERGIPE
1999-01-01,MAR,NÃO SE APLICA,LGN,"25737,0",SERGIPE
1999-01-01,NOV,NÃO SE APLICA,LGN,"25481,0",SERGIPE
1999-01-01,OUT,NÃO SE APLICA,LGN,"25601,0",SERGIPE
1999-01-01,SET,NÃO SE APLICA,LGN,"24686,0",SERGIPE
2000-01-01,ABR,NÃO SE APLICA,LGN,"25440,0",SERGIPE
2000-01-01,AGO,NÃO SE APLICA,LGN,"27353,0",SERGIPE
2000-01-01,DEZ,NÃO SE APLICA,LGN,"26071,0",SERGIPE
2000-01-01,FEV,NÃO SE APLICA,LGN,"25123,0",SERGIPE
2000-01-01,JAN,NÃO SE APLICA,LGN,"26480,0",SERGIPE
2000-01-01,JUL,NÃO SE APLICA,LGN,"26914,0",SERGIPE
2000-01-01,JUN,NÃO SE APLICA,LGN,"26044,0",SERGIPE
2000-01-01,MAI,NÃO SE APLICA,LGN,"26406,0",SERGIPE
2000-01-01,MAR,NÃO SE APLICA,LGN,"26572,0",SERGIPE
2000-01-01,NOV,NÃO SE APLICA,LGN,"13928,0",SERGIPE
2000-01-01,OUT,NÃO SE APLICA,LGN,"26965,0",SERGIPE
2000-01-01,SET,NÃO SE APLICA,LGN,"26129,0",SERGIPE
2001-01-01,ABR,NÃO SE APLICA,LGN,"18378,0",SERGIPE
2001-01-01,AGO,NÃO SE APLICA,LGN,"26465,0",SERGIPE
2001-01-01,DEZ,NÃO SE APLICA,LGN,"26876,0",SERGIPE
2001-01-01,FEV,NÃO SE APLICA,LGN,"23797,0",SERGIPE
2001-01-01,JAN,NÃO SE APLICA,LGN,"26536,0",SERGIPE
2001-01-01,JUL,NÃO SE APLICA,LGN,"27236,0",SERGIPE
2001-01-01,JUN,NÃO SE APLICA,LGN,"25806,0",SERGIPE
2001-01-01,MAI,NÃO SE APLICA,LGN,"22691,0",SERGIPE
2001-01-01,MAR,NÃO SE APLICA,LGN,"25605,0",SERGIPE
2001-01-01,NOV,NÃO SE APLICA,LGN,"25852,0",SERGIPE
2001-01-01,OUT,NÃO SE APLICA,LGN,"26322,0",SERGIPE
2001-01-01,SET,NÃO SE APLICA,LGN,"23625,0",SERGIPE
2002-01-01,ABR,NÃO SE APLICA,LGN,"23065,0",SERGIPE
2002-01-01,AGO,NÃO SE APLICA,LGN,"25580,0",SERGIPE
2002-01-01,DEZ,NÃO SE APLICA,LGN,"24957,0",SERGIPE
2002-01-01,FEV,NÃO SE APLICA,LGN,"24096,0",SERGIPE
2002-01-01,JAN,NÃO SE APLICA,LGN,"27239,0",SERGIPE
2002-01-01,JUL,NÃO SE APLICA,LGN,"25911,0",SERGIPE
2002-01-01,JUN,NÃO SE APLICA,LGN,"24854,0",SERGIPE
2002-01-01,MAI,NÃO SE APLICA,LGN,"24983,0",SERGIPE
2002-01-01,MAR,NÃO SE APLICA,LGN,"25381,0",SERGIPE
2002-01-01,NOV,NÃO SE APLICA,LGN,"24648,0",SERGIPE
2002-01-01,OUT,NÃO SE APLICA,LGN,"24992,0",SERGIPE
2002-01-01,SET,NÃO SE APLICA,LGN,"24400,0",SERGIPE
2003-01-01,ABR,NÃO SE APLICA,LGN,"20841,0",SERGIPE
2003-01-01,AGO,NÃO SE APLICA,LGN,"25463,0",SERGIPE
2003-01-01,DEZ,NÃO SE APLICA,LGN,"24965,0",SERGIPE
2003-01-01,FEV,NÃO SE APLICA,LGN,"20388,0",SERGIPE
2003-01-01,JAN,NÃO SE APLICA,LGN,"24971,0",SERGIPE
2003-01-01,JUL,NÃO SE APLICA,LGN,"23560,0",SERGIPE
2003-01-01,JUN,NÃO SE APLICA,LGN,"22761,0",SERGIPE
2003-01-01,MAI,NÃO SE APLICA,LGN,"23510,0",SERGIPE
2003-01-01,MAR,NÃO SE APLICA,LGN,"25907,0",SERGIPE
2003-01-01,NOV,NÃO SE APLICA,LGN,"24041,0",SERGIPE
2003-01-01,OUT,NÃO SE APLICA,LGN,"24023,0",SERGIPE
2003-01-01,SET,NÃO SE APLICA,LGN,"24294,0",SERGIPE
2004-01-01,ABR,NÃO SE APLICA,LGN,"24411,0",SERGIPE
2004-01-01,AGO,NÃO SE APLICA,LGN,"25873,0",SERGIPE
2004-01-01,DEZ,NÃO SE APLICA,LGN,"25343,0",SERGIPE
2004-01-01,FEV,NÃO SE APLICA,LGN,"23497,0",SERGIPE
2004-01-01,JAN,NÃO SE APLICA,LGN,"23975,0",SERGIPE
2004-01-01,JUL,NÃO SE APLICA,LGN,"24979,0",SERGIPE
2004-01-01,JUN,NÃO SE APLICA,LGN,"23413,0",SERGIPE
2004-01-01,MAI,NÃO SE APLICA,LGN,"21313,0",SERGIPE
2004-01-01,MAR,NÃO SE APLICA,LGN,"25118,0",SERGIPE
2004-01-01,NOV,NÃO SE APLICA,LGN,"24463,0",SERGIPE
2004-01-01,OUT,NÃO SE APLICA,LGN,"25566,0",SERGIPE
2004-01-01,SET,NÃO SE APLICA,LGN,"24720,0",SERGIPE
2005-01-01,ABR,NÃO SE APLICA,LGN,"23924,0",SERGIPE
2005-01-01,AGO,NÃO SE APLICA,LGN,"25213,0",SERGIPE
2005-01-01,DEZ,NÃO SE APLICA,LGN,"24602,0",SERGIPE
2005-01-01,FEV,NÃO SE APLICA,LGN,"22710,0",SERGIPE
2005-01-01,JAN,NÃO SE APLICA,LGN,"24972,0",SERGIPE
2005-01-01,JUL,NÃO SE APLICA,LGN,"25582,0",SERGIPE
2005-01-01,JUN,NÃO SE APLICA,LGN,"24359,0",SERGIPE
2005-01-01,MAI,NÃO SE APLICA,LGN,"24053,0",SERGIPE
2005-01-01,MAR,NÃO SE APLICA,LGN,"24836,0",SERGIPE
2005-01-01,NOV,NÃO SE APLICA,LGN,"24169,0",SERGIPE
2005-01-01,OUT,NÃO SE APLICA,LGN,"26281,0",SERGIPE
2005-01-01,SET,NÃO SE APLICA,LGN,"24180,0",SERGIPE
2006-01-01,ABR,NÃO SE APLICA,LGN,"24527,0",SERGIPE
2006-01-01,AGO,NÃO SE APLICA,LGN,"25491,0",SERGIPE
2006-01-01,DEZ,NÃO SE APLICA,LGN,"25271,0",SERGIPE
2006-01-01,FEV,NÃO SE APLICA,LGN,"23056,0",SERGIPE
2006-01-01,JAN,NÃO SE APLICA,LGN,"24843,0",SERGIPE
2006-01-01,JUL,NÃO SE APLICA,LGN,"25344,0",SERGIPE
2006-01-01,JUN,NÃO SE APLICA,LGN,"25090,0",SERGIPE
2006-01-01,MAI,NÃO SE APLICA,LGN,"25719,0",SERGIPE
2006-01-01,MAR,NÃO SE APLICA,LGN,"11740,0",SERGIPE
2006-01-01,NOV,NÃO SE APLICA,LGN,"23278,0",SERGIPE
2006-01-01,OUT,NÃO SE APLICA,LGN,"23622,0",SERGIPE
2006-01-01,SET,NÃO SE APLICA,LGN,"24562,0",SERGIPE
2007-01-01,ABR,NÃO SE APLICA,LGN,"21384,0",SERGIPE
2007-01-01,AGO,NÃO SE APLICA,LGN,"23805,0",SERGIPE
2007-01-01,DEZ,NÃO SE APLICA,LGN,"22898,0",SERGIPE
2007-01-01,FEV,NÃO SE APLICA,LGN,"21968,0",SERGIPE
2007-01-01,JAN,NÃO SE APLICA,LGN,"25496,0",SERGIPE
2007-01-01,JUL,NÃO SE APLICA,LGN,"23875,0",SERGIPE
2007-01-01,JUN,NÃO SE APLICA,LGN,"22080,0",SERGIPE
2007-01-01,MAI,NÃO SE APLICA,LGN,"18737,0",SERGIPE
2007-01-01,MAR,NÃO SE APLICA,LGN,"24212,0",SERGIPE
2007-01-01,NOV,NÃO SE APLICA,LGN,"22033,0",SERGIPE
2007-01-01,OUT,NÃO SE APLICA,LGN,"23866,0",SERGIPE
2007-01-01,SET,NÃO SE APLICA,LGN,"24017,0",SERGIPE
2008-01-01,ABR,NÃO SE APLICA,LGN,"22341,0",SERGIPE
2008-01-01,AGO,NÃO SE APLICA,LGN,"23413,9993",SERGIPE
2008-01-01,DEZ,NÃO SE APLICA,LGN,"21243,0011",SERGIPE
2008-01-01,FEV,NÃO SE APLICA,LGN,"20461,0",SERGIPE
2008-01-01,JAN,NÃO SE APLICA,LGN,"22454,0",SERGIPE
2008-01-01,JUL,NÃO SE APLICA,LGN,"22084,0001",SERGIPE
2008-01-01,JUN,NÃO SE APLICA,LGN,"21446,001",SERGIPE
2008-01-01,MAI,NÃO SE APLICA,LGN,"22333,0",SERGIPE
2008-01-01,MAR,NÃO SE APLICA,LGN,"22425,0",SERGIPE
2008-01-01,NOV,NÃO SE APLICA,LGN,"20454,0",SERGIPE
2008-01-01,OUT,NÃO SE APLICA,LGN,"19738,9989",SERGIPE
2008-01-01,SET,NÃO SE APLICA,LGN,"21581,001",SERGIPE
2009-01-01,ABR,NÃO SE APLICA,LGN,"20352,999",SERGIPE
2009-01-01,AGO,NÃO SE APLICA,LGN,"19636,0014",SERGIPE
2009-01-01,DEZ,NÃO SE APLICA,LGN,"20058,9995",SERGIPE
2009-01-01,FEV,NÃO SE APLICA,LGN,"18858,9996",SERGIPE
2009-01-01,JAN,NÃO SE APLICA,LGN,"22225,0005",SERGIPE
2009-01-01,JUL,NÃO SE APLICA,LGN,"20578,0015",SERGIPE
2009-01-01,JUN,NÃO SE APLICA,LGN,"20096,001",SERGIPE
2009-01-01,MAI,NÃO SE APLICA,LGN,"20487,001",SERGIPE
2009-01-01,MAR,NÃO SE APLICA,LGN,"21078,9987",SERGIPE
2009-01-01,NOV,NÃO SE APLICA,LGN,"19530,0",SERGIPE
2009-01-01,OUT,NÃO SE APLICA,LGN,"19538,0011",SERGIPE
2009-01-01,SET,NÃO SE APLICA,LGN,"19464,0",SERGIPE
2010-01-01,ABR,NÃO SE APLICA,LGN,"18477,0",SERGIPE
2010-01-01,AGO,NÃO SE APLICA,LGN,"19472,0",SERGIPE
2010-01-01,DEZ,NÃO SE APLICA,LGN,"19253,0",SERGIPE
2010-01-01,FEV,NÃO SE APLICA,LGN,"17250,0",SERGIPE
2010-01-01,JAN,NÃO SE APLICA,LGN,"19822,0",SERGIPE
2010-01-01,JUL,NÃO SE APLICA,LGN,"19943,0",SERGIPE
2010-01-01,JUN,NÃO SE APLICA,LGN,"18899,0",SERGIPE
2010-01-01,MAI,NÃO SE APLICA,LGN,"19225,0",SERGIPE
2010-01-01,MAR,NÃO SE APLICA,LGN,"18557,0",SERGIPE
2010-01-01,NOV,NÃO SE APLICA,LGN,"18252,0",SERGIPE
2010-01-01,OUT,NÃO SE APLICA,LGN,"19679,0",SERGIPE
2010-01-01,SET,NÃO SE APLICA,LGN,"18162,0",SERGIPE
2011-01-01,ABR,NÃO SE APLICA,LGN,"14211,9",SERGIPE
2011-01-01,AGO,NÃO SE APLICA,LGN,"15656,1",SERGIPE
2011-01-01,DEZ,NÃO SE APLICA,LGN,"16836,5",SERGIPE
2011-01-01,FEV,NÃO SE APLICA,LGN,"15945,6",SERGIPE
2011-01-01,JAN,NÃO SE APLICA,LGN,"18522,8",SERGIPE
2011-01-01,JUL,NÃO SE APLICA,LGN,"14478,2",SERGIPE
2011-01-01,JUN,NÃO SE APLICA,LGN,"15871,3",SERGIPE
2011-01-01,MAI,NÃO SE APLICA,LGN,"17668,9",SERGIPE
2011-01-01,MAR,NÃO SE APLICA,LGN,"10940,8",SERGIPE
2011-01-01,NOV,NÃO SE APLICA,LGN,"15787,4",SERGIPE
2011-01-01,OUT,NÃO SE APLICA,LGN,"16134,4",SERGIPE
2011-01-01,SET,NÃO SE APLICA,LGN,"15096,4",SERGIPE
2012-01-01,ABR,NÃO SE APLICA,LGN,"10707,1",SERGIPE
2012-01-01,AGO,NÃO SE APLICA,LGN,"16193,1",SERGIPE
2012-01-01,DEZ,NÃO SE APLICA,LGN,"17393,3",SERGIPE
2012-01-01,FEV,NÃO SE APLICA,LGN,"14260,4",SERGIPE
2012-01-01,JAN,NÃO SE APLICA,LGN,"16058,3",SERGIPE
2012-01-01,JUL,NÃO SE APLICA,LGN,"12701,4",SERGIPE
2012-01-01,JUN,NÃO SE APLICA,LGN,"10851,8",SERGIPE
2012-01-01,MAI,NÃO SE APLICA,LGN,"10692,0",SERGIPE
2012-01-01,MAR,NÃO SE APLICA,LGN,"14311,3",SERGIPE
2012-01-01,NOV,NÃO SE APLICA,LGN,"16574,9",SERGIPE
2012-01-01,OUT,NÃO SE APLICA,LGN,"13682,2",SERGIPE
2012-01-01,SET,NÃO SE APLICA,LGN,"12246,0",SERGIPE
2013-01-01,ABR,NÃO SE APLICA,LGN,"15186,2",SERGIPE
2013-01-01,AGO,NÃO SE APLICA,LGN,"14998,4",SERGIPE
2013-01-01,DEZ,NÃO SE APLICA,LGN,"15576,1",SERGIPE
2013-01-01,FEV,NÃO SE APLICA,LGN,"14992,1",SERGIPE
2013-01-01,JAN,NÃO SE APLICA,LGN,"16653,1",SERGIPE
2013-01-01,JUL,NÃO SE APLICA,LGN,"15326,3",SERGIPE
2013-01-01,JUN,NÃO SE APLICA,LGN,"15355,6",SERGIPE
2013-01-01,MAI,NÃO SE APLICA,LGN,"14825,2",SERGIPE
2013-01-01,MAR,NÃO SE APLICA,LGN,"15537,2",SERGIPE
2013-01-01,NOV,NÃO SE APLICA,LGN,"14997,2",SERGIPE
2013-01-01,OUT,NÃO SE APLICA,LGN,"14495,7",SERGIPE
2013-01-01,SET,NÃO SE APLICA,LGN,"14777,2",SERGIPE
2014-01-01,ABR,NÃO SE APLICA,LGN,"15228,7",SERGIPE
2014-01-01,AGO,NÃO SE APLICA,LGN,"14545,5",SERGIPE
2014-01-01,DEZ,NÃO SE APLICA,LGN,"13264,2",SERGIPE
2014-01-01,FEV,NÃO SE APLICA,LGN,"13542,3",SERGIPE
2014-01-01,JAN,NÃO SE APLICA,LGN,"15019,1",SERGIPE
2014-01-01,JUL,NÃO SE APLICA,LGN,"14900,7",SERGIPE
2014-01-01,JUN,NÃO SE APLICA,LGN,"14977,9",SERGIPE
2014-01-01,MAI,NÃO SE APLICA,LGN,"16141,5",SERGIPE
2014-01-01,MAR,NÃO SE APLICA,LGN,"15178,7",SERGIPE
2014-01-01,NOV,NÃO SE APLICA,LGN,"11227,8",SERGIPE
2014-01-01,OUT,NÃO SE APLICA,LGN,"14384,8",SERGIPE
2014-01-01,SET,NÃO SE APLICA,LGN,"13936,6",SERGIPE
2015-01-01,ABR,NÃO SE APLICA,LGN,"13917,8",SERGIPE
2015-01-01,AGO,NÃO SE APLICA,LGN,"11403,3",SERGIPE
2015-01-01,DEZ,NÃO SE APLICA,LGN,"9425,7",SERGIPE
2015-01-01,FEV,NÃO SE APLICA,LGN,"13004,4",SERGIPE
2015-01-01,JAN,NÃO SE APLICA,LGN,"14478,2",SERGIPE
2015-01-01,JUL,NÃO SE APLICA,LGN,"11946,4",SERGIPE
2015-01-01,JUN,NÃO SE APLICA,LGN,"12385,6",SERGIPE
2015-01-01,MAI,NÃO SE APLICA,LGN,"12823,9",SERGIPE
2015-01-01,MAR,NÃO SE APLICA,LGN,"14916,8",SERGIPE
2015-01-01,NOV,NÃO SE APLICA,LGN,"5361,7",SERGIPE
2015-01-01,OUT,NÃO SE APLICA,LGN,"11384,7",SERGIPE
2015-01-01,SET,NÃO SE APLICA,LGN,"11927,3",SERGIPE
2016-01-01,ABR,NÃO SE APLICA,LGN,"9074,1",SERGIPE
2016-01-01,AGO,NÃO SE APLICA,LGN,"9273,8",SERGIPE
2016-01-01,DEZ,NÃO SE APLICA,LGN,"3213,5",SERGIPE
2016-01-01,FEV,NÃO SE APLICA,LGN,"8886,4",SERGIPE
2016-01-01,JAN,NÃO SE APLICA,LGN,"9118,2",SERGIPE
2016-01-01,JUL,NÃO SE APLICA,LGN,"9093,8",SERGIPE
2016-01-01,JUN,NÃO SE APLICA,LGN,"8134,5",SERGIPE
2016-01-01,MAI,NÃO SE APLICA,LGN,"9412,3",SERGIPE
2016-01-01,MAR,NÃO SE APLICA,LGN,"9861,1",SERGIPE
2016-01-01,NOV,NÃO SE APLICA,LGN,"7657,6",SERGIPE
2016-01-01,OUT,NÃO SE APLICA,LGN,"8933,1",SERGIPE
2016-01-01,SET,NÃO SE APLICA,LGN,"8977,3",SERGIPE
2017-01-01,ABR,NÃO SE APLICA,LGN,"6856,1",SERGIPE
2017-01-01,AGO,NÃO SE APLICA,LGN,"7185,4",SERGIPE
2017-01-01,DEZ,NÃO SE APLICA,LGN,"9617,7",SERGIPE
2017-01-01,FEV,NÃO SE APLICA,LGN,"6279,5",SERGIPE
2017-01-01,JAN,NÃO SE APLICA,LGN,"7743,8",SERGIPE
2017-01-01,JUL,NÃO SE APLICA,LGN,"6753,2",SERGIPE
2017-01-01,JUN,NÃO SE APLICA,LGN,"6679,0",SERGIPE
2017-01-01,MAI,NÃO SE APLICA,LGN,"6777,0",SERGIPE
2017-01-01,MAR,NÃO SE APLICA,LGN,"7180,0",SERGIPE
2017-01-01,NOV,NÃO SE APLICA,LGN,"7720,9",SERGIPE
2017-01-01,OUT,NÃO SE APLICA,LGN,"7765,07",SERGIPE
2017-01-01,SET,NÃO SE APLICA,LGN,"7191,4",SERGIPE
2018-01-01,ABR,NÃO SE APLICA,LGN,"6020,0",SERGIPE
2018-01-01,AGO,NÃO SE APLICA,LGN,"5969,0",SERGIPE
2018-01-01,DEZ,NÃO SE APLICA,LGN,"6061,0",SERGIPE
2018-01-01,FEV,NÃO SE APLICA,LGN,"6141,6",SERGIPE
2018-01-01,JAN,NÃO SE APLICA,LGN,"7289,478",SERGIPE
2018-01-01,JUL,NÃO SE APLICA,LGN,"5621,504",SERGIPE
2018-01-01,JUN,NÃO SE APLICA,LGN,"5487,042",SERGIPE
2018-01-01,MAI,NÃO SE APLICA,LGN,"5549,7",SERGIPE
2018-01-01,MAR,NÃO SE APLICA,LGN,"6426,258",SERGIPE
2018-01-01,NOV,NÃO SE APLICA,LGN,"5685,5",SERGIPE
2018-01-01,OUT,NÃO SE APLICA,LGN,"5916,66",SERGIPE
2018-01-01,SET,NÃO SE APLICA,LGN,"5970,399",SERGIPE
2019-01-01,ABR,NÃO SE APLICA,LGN,"5391,2",SERGIPE
2019-01-01,AGO,NÃO SE APLICA,LGN,"4054,5",SERGIPE
2019-01-01,DEZ,NÃO SE APLICA,LGN,"4830,4",SERGIPE
2019-01-01,FEV,NÃO SE APLICA,LGN,"3997,1",SERGIPE
2019-01-01,JAN,NÃO SE APLICA,LGN,"5711,1",SERGIPE
2019-01-01,JUL,NÃO SE APLICA,LGN,"4524,82",SERGIPE
2019-01-01,JUN,NÃO SE APLICA,LGN,"4716,577",SERGIPE
2019-01-01,MAI,NÃO SE APLICA,LGN,"5361,2",SERGIPE
2019-01-01,MAR,NÃO SE APLICA,LGN,"4734,9",SERGIPE
2019-01-01,NOV,NÃO SE APLICA,LGN,"3812,4",SERGIPE
2019-01-01,OUT,NÃO SE APLICA,LGN,"4339,8",SERGIPE
2019-01-01,SET,NÃO SE APLICA,LGN,"3820,9",SERGIPE
2020-01-01,ABR,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,AGO,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,DEZ,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,FEV,NÃO SE APLICA,LGN,"5762,358",SERGIPE
2020-01-01,JAN,NÃO SE APLICA,LGN,"5560,337",SERGIPE
2020-01-01,JUL,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,JUN,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,MAI,NÃO SE APLICA,LGN,"0,0",SERGIPE
2020-01-01,MAR,NÃO SE APLICA,LGN,"5496,0",SERGIPE
